"","model_name","strata","variable","year","log_pred","sd_log_pred","pred","pred_lci","pred_uci","obs","obs_cv","log_obs","sd_log_obs","obs_lci","obs_uci"
"16","longnose_skate_one","GOA","biomass_pred",2005,10.5998457030998,0.0706054946088234,40128.6452276027,34942.5819121941,46084.4070380741,41369.9,0.0819062727954954,10.630308842242,0.081769399859816,35243.7597245912,48560.8981386804
"17","longnose_skate_one","GOA","biomass_pred",2006,10.5473123362349,0.102305582767874,38074.9679588166,31157.0891253896,46528.8390462498,NA,NA,NA,NA,NA,NA
"18","longnose_skate_one","GOA","biomass_pred",2007,10.4947789693699,0.0834997389907567,36126.3924272163,30672.5221321864,42550.0134674512,34469.6,0.106941692104603,10.44783305515,0.106637811419722,27968.2938591355,42482.1524739489
"19","longnose_skate_one","GOA","biomass_pred",2008,10.4998271574703,0.103838418418139,36309.2263533219,29623.0364822051,44504.5503410402,NA,NA,NA,NA,NA,NA
"20","longnose_skate_one","GOA","biomass_pred",2009,10.5048753455708,0.0746434399227283,36492.9855930914,31526.2840648381,42242.1492732437,36652.4,0.0893906586872311,10.5092341894818,0.0892128542142626,30772.6075586738,43655.6578183554
"21","longnose_skate_one","GOA","biomass_pred",2010,10.5022847452101,0.104939070709008,36398.569201826,29631.9350646088,44710.4057514781,NA,NA,NA,NA,NA,NA
"22","longnose_skate_one","GOA","biomass_pred",2011,10.4996941448495,0.0874961827149722,36304.3970891472,30583.1590300763,43095.9158506258,33911.2,0.112877534977508,10.4315006222848,0.112520442667193,27199.7920526734,42278.6131310506
"23","longnose_skate_one","GOA","biomass_pred",2012,10.5722292035229,0.106682390452161,39035.5950918815,31670.3300322349,48113.7292420503,NA,NA,NA,NA,NA,NA
"24","longnose_skate_one","GOA","biomass_pred",2013,10.6447642621963,0.0842538653681865,41972.2624902878,35583.2293623159,49508.4580608443,44484.1,0.105441037953639,10.7028871009355,0.105149721334784,36199.3859200296,54664.8818071547
"25","longnose_skate_one","GOA","biomass_pred",2014,10.6439765954551,0.104657736769406,41939.2153518459,34161.3853110907,51487.8939572005,NA,NA,NA,NA,NA,NA
"26","longnose_skate_one","GOA","biomass_pred",2015,10.6431889287139,0.0764573306043541,41906.194233287,36074.2760084659,48680.9247316798,41925.8,0.0904719320501151,10.6436566682029,0.090287616316204,35125.9759735237,50041.9605981888
"27","longnose_skate_one","GOA","biomass_pred",2016,10.6416009566665,0.111674325641306,41839.701176763,33614.8529517943,52076.9969474872,NA,NA,NA,NA,NA,NA
"28","longnose_skate_one","GOA","biomass_pred",2017,10.6400129846192,0.10738318758505,41773.3136255622,33844.9745304503,51558.9021847127,49501.3,0.165148499096923,10.8097542108382,0.164038769505448,35891.0819705182,68272.6339568922
"29","longnose_skate_one","GOA","biomass_pred",2018,10.5504412837614,0.112723769134568,38194.2891130987,30623.0035664765,47637.5126851355,NA,NA,NA,NA,NA,NA
"30","longnose_skate_one","GOA","biomass_pred",2019,10.4608695829036,0.0859613548141306,34921.9057394168,29507.1658619839,41330.2824872085,32279.1,0.105575265761982,10.3821752409543,0.105282839623473,26260.5913620429,39676.9548120695
"31","longnose_skate_one","GOA","biomass_pred",2020,10.47032094655,0.106744802968352,35253.5300521579,28598.3692855685,43457.4212511325,NA,NA,NA,NA,NA,NA
"32","longnose_skate_one","GOA","biomass_pred",2021,10.4797723101965,0.0838555510528157,35588.3035253606,30194.6021378167,41945.4888669308,36605.7,0.106033986309046,10.5079592449685,0.105737747280593,29753.946822954,45035.2781922787
"33","longnose_skate_one","GOA","biomass_pred",2022,10.4540598757669,0.108752045144674,34684.9056551067,28026.6124955311,42925.0120932552,NA,NA,NA,NA,NA,NA
"34","longnose_skate_one","GOA","biomass_pred",2023,10.4283474413373,0.0920272988030276,33804.4402551065,28225.3912314404,40486.2477048029,33129.1,0.104914092239423,10.4081673292141,0.104627104349516,26986.7685962862,40669.4585494404
"35","longnose_skate_one","GOA","biomass_pred",2024,10.4283474413373,0.149722738182744,33804.4402551065,25207.4853434823,45333.3668705885,NA,NA,NA,NA,NA,NA
"36","longnose_skate_one","GOA","biomass_pred",2025,10.4283474413373,0.190695497935571,33804.4402551065,23262.342569683,49124.0371659886,NA,NA,NA,NA,NA,NA
